Entity,Code,Date,Total confirmed cases per million (cases per million),Daily new confirmed cases per million (cases)
Congo,COG,"Mar 23, 2020",0.7248882403555431,0
Congo,COG,"Mar 24, 2020",0.7248882403555431,0
Congo,COG,"Mar 25, 2020",0.7248882403555431,0
Congo,COG,"Mar 26, 2020",0.7248882403555431,0
Congo,COG,"Mar 27, 2020",0.7248882403555431,0
Congo,COG,"Mar 28, 2020",0.7248882403555431,0
Costa Rica,CRI,"Mar 7, 2020",0.1963049904262056,0.1963049904262056
Costa Rica,CRI,"Mar 9, 2020",0.9815249521310281,0.7852199617048224
Costa Rica,CRI,"Mar 10, 2020",1.7667449138358504,0.7852199617048224
Costa Rica,CRI,"Mar 11, 2020",2.5519648755406728,0.7852199617048224
Costa Rica,CRI,"Mar 12, 2020",4.318709789376523,1.7667449138358504
Costa Rica,CRI,"Mar 13, 2020",4.515014779802729,0.1963049904262056
Costa Rica,CRI,"Mar 14, 2020",5.1039297510813455,0.5889149712786168
Costa Rica,CRI,"Mar 15, 2020",5.300234741507551,0.1963049904262056
Costa Rica,CRI,"Mar 16, 2020",6.870674664917196,1.5704399234096449
Costa Rica,CRI,"Mar 17, 2020",8.04850460747443,1.1778299425572336
Costa Rica,CRI,"Mar 18, 2020",9.81524952131028,1.7667449138358504
Costa Rica,CRI,"Mar 19, 2020",13.545044339408188,3.7297948180979064
Costa Rica,CRI,"Mar 20, 2020",17.078534167079887,3.533489827671701
Costa Rica,CRI,"Mar 21, 2020",22.182463918161233,5.1039297510813455
Costa Rica,CRI,"Mar 22, 2020",22.967683879866055,0.7852199617048224
Costa Rica,CRI,"Mar 23, 2020",26.30486871711155,3.3371848372454953
Costa Rica,CRI,"Mar 24, 2020",31.016188487340486,4.7113197702289344
Costa Rica,CRI,"Mar 25, 2020",34.74598330543839,3.7297948180979064
Costa Rica,CRI,"Mar 26, 2020",39.457303075667326,4.7113197702289344
Costa Rica,CRI,"Mar 27, 2020",45.3464527884535,5.8891497127861685
Costa Rica,CRI,"Mar 28, 2020",51.628212482092074,6.2817596936385796
Cote d'Ivoire,CIV,"Mar 12, 2020",0.03790998463697873,0.03790998463697873
Cote d'Ivoire,CIV,"Mar 15, 2020",0.1516399385479149,0.11372995391093618
Cote d'Ivoire,CIV,"Mar 16, 2020",0.1516399385479149,0
Cote d'Ivoire,CIV,"Mar 17, 2020",0.18954992318489364,0.03790998463697873
Cote d'Ivoire,CIV,"Mar 18, 2020",0.18954992318489364,0
Cote d'Ivoire,CIV,"Mar 19, 2020",0.22745990782187236,0.03790998463697873
Cote d'Ivoire,CIV,"Mar 20, 2020",0.3411898617328086,0.11372995391093618
Cote d'Ivoire,CIV,"Mar 21, 2020",0.5307397849177022,0.18954992318489364
Cote d'Ivoire,CIV,"Mar 22, 2020",0.6444697388286383,0.11372995391093618
Cote d'Ivoire,CIV,"Mar 23, 2020",0.9477496159244682,0.3032798770958298
Cote d'Ivoire,CIV,"Mar 24, 2020",0.9477496159244682,0
Cote d'Ivoire,CIV,"Mar 25, 2020",2.767428878499447,1.819679262574979
Cote d'Ivoire,CIV,"Mar 26, 2020",3.032798770958298,0.2653698924588511
Cote d'Ivoire,CIV,"Mar 27, 2020",3.639358525149958,0.6065597541916596
Cote d'Ivoire,CIV,"Mar 28, 2020",3.8289084483348517,0.18954992318489364
Croatia,HRV,"Dec 31, 2019",0,0
Croatia,HRV,"Jan 1, 2020",0,0
Croatia,HRV,"Jan 2, 2020",0,0
Croatia,HRV,"Jan 3, 2020",0,0
Croatia,HRV,"Jan 4, 2020",0,0
Croatia,HRV,"Jan 5, 2020",0,0
Croatia,HRV,"Jan 6, 2020",0,0
Croatia,HRV,"Jan 7, 2020",0,0
Croatia,HRV,"Jan 8, 2020",0,0
Croatia,HRV,"Jan 9, 2020",0,0
Croatia,HRV,"Jan 10, 2020",0,0
Croatia,HRV,"Jan 11, 2020",0,0
Croatia,HRV,"Jan 12, 2020",0,0
Croatia,HRV,"Jan 13, 2020",0,0
Croatia,HRV,"Jan 14, 2020",0,0
Croatia,HRV,"Jan 15, 2020",0,0
Croatia,HRV,"Jan 16, 2020",0,0
Croatia,HRV,"Jan 17, 2020",0,0
Croatia,HRV,"Jan 18, 2020",0,0
Croatia,HRV,"Jan 19, 2020",0,0
Croatia,HRV,"Jan 20, 2020",0,0
Croatia,HRV,"Jan 21, 2020",0,0
Croatia,HRV,"Jan 22, 2020",0,0
Croatia,HRV,"Jan 23, 2020",0,0
Croatia,HRV,"Jan 24, 2020",0,0
Croatia,HRV,"Jan 25, 2020",0,0
Croatia,HRV,"Jan 26, 2020",0,0
Croatia,HRV,"Jan 27, 2020",0,0
Croatia,HRV,"Jan 28, 2020",0,0
Croatia,HRV,"Jan 29, 2020",0,0
Croatia,HRV,"Jan 30, 2020",0,0
Croatia,HRV,"Jan 31, 2020",0,0
Croatia,HRV,"Feb 1, 2020",0,0
Croatia,HRV,"Feb 2, 2020",0,0
Croatia,HRV,"Feb 3, 2020",0,0
Croatia,HRV,"Feb 4, 2020",0,0
Croatia,HRV,"Feb 5, 2020",0,0
Croatia,HRV,"Feb 6, 2020",0,0
Croatia,HRV,"Feb 7, 2020",0,0
Croatia,HRV,"Feb 8, 2020",0,0
Croatia,HRV,"Feb 9, 2020",0,0
Croatia,HRV,"Feb 10, 2020",0,0
Croatia,HRV,"Feb 11, 2020",0,0
Croatia,HRV,"Feb 12, 2020",0,0
Croatia,HRV,"Feb 13, 2020",0,0
Croatia,HRV,"Feb 14, 2020",0,0
Croatia,HRV,"Feb 15, 2020",0,0
Croatia,HRV,"Feb 16, 2020",0,0
Croatia,HRV,"Feb 17, 2020",0,0
Croatia,HRV,"Feb 18, 2020",0,0
Croatia,HRV,"Feb 19, 2020",0,0
Croatia,HRV,"Feb 20, 2020",0,0
Croatia,HRV,"Feb 21, 2020",0,0
Croatia,HRV,"Feb 22, 2020",0,0
Croatia,HRV,"Feb 23, 2020",0,0
Croatia,HRV,"Feb 24, 2020",0,0
Croatia,HRV,"Feb 25, 2020",0,0
Croatia,HRV,"Feb 26, 2020",0.24358945627910286,0.24358945627910286
Croatia,HRV,"Feb 27, 2020",0.4871789125582057,0.24358945627910286
Croatia,HRV,"Feb 28, 2020",0.7307683688373086,0.24358945627910286
Croatia,HRV,"Feb 29, 2020",1.2179472813955143,0.4871789125582057
Croatia,HRV,"Mar 1, 2020",1.2179472813955143,0
Croatia,HRV,"Mar 2, 2020",1.7051261939537201,0.4871789125582057
Croatia,HRV,"Mar 3, 2020",1.948715650232823,0.24358945627910286
Croatia,HRV,"Mar 4, 2020",2.1923051065119257,0.24358945627910286
Croatia,HRV,"Mar 6, 2020",2.4358945627910287,0.24358945627910286
Croatia,HRV,"Mar 7, 2020",2.6794840190701317,0.24358945627910286
Croatia,HRV,"Mar 8, 2020",2.9230734753492342,0.24358945627910286
Croatia,HRV,"Mar 11, 2020",3.1666629316283372,0.24358945627910286
Croatia,HRV,"Mar 12, 2020",3.897431300465646,0.7307683688373086
Croatia,HRV,"Mar 13, 2020",6.089736406977572,2.1923051065119257
Croatia,HRV,"Mar 14, 2020",7.551273144652189,1.4615367376746171
Croatia,HRV,"Mar 15, 2020",9.012809882326806,1.4615367376746171
Croatia,HRV,"Mar 16, 2020",11.692293901396937,2.6794840190701317
Croatia,HRV,"Mar 17, 2020",13.641009551629761,1.948715650232823
Croatia,HRV,"Mar 18, 2020",16.8076724832581,3.1666629316283372
Croatia,HRV,"Mar 19, 2020",19.730745958607333,2.9230734753492342
Croatia,HRV,"Mar 20, 2020",25.333303453026698,5.602557494419366
Croatia,HRV,"Mar 21, 2020",30.692271491166963,5.358968038140263
Croatia,HRV,"Mar 22, 2020",50.17942799349519,19.48715650232823
Croatia,HRV,"Mar 23, 2020",57.243522225589174,7.064094232093983
Croatia,HRV,"Mar 24, 2020",74.53837362140548,17.294851395816302
Croatia,HRV,"Mar 25, 2020",93.0511722986173,18.51279867721182
Croatia,HRV,"Mar 26, 2020",101.820392724665,8.769220426047703
Croatia,HRV,"Mar 27, 2020",120.57678085815591,18.756388133490923
Croatia,HRV,"Mar 28, 2020",142.7434213795543,22.16664052139836
Cuba,CUB,"Mar 12, 2020",0.26486286813290044,0.26486286813290044
Cuba,CUB,"Mar 14, 2020",0.35315049084386724,0.08828762271096681
Cuba,CUB,"Mar 15, 2020",0.35315049084386724,0
Cuba,CUB,"Mar 18, 2020",0.6180133589767677,0.26486286813290044
Cuba,CUB,"Mar 19, 2020",0.9711638498206349,0.35315049084386724
Cuba,CUB,"Mar 20, 2020",1.412601963375469,0.44143811355483403
Cuba,CUB,"Mar 21, 2020",1.854040076930303,0.44143811355483403
Cuba,CUB,"Mar 22, 2020",2.20719056777417,0.35315049084386724
Cuba,CUB,"Mar 23, 2020",3.0900667948838385,0.8828762271096681
Cuba,CUB,"Mar 24, 2020",3.5315049084386723,0.44143811355483403
Cuba,CUB,"Mar 25, 2020",4.237805890126407,0.7063009816877345
Cuba,CUB,"Mar 26, 2020",5.032394494525108,0.7945886043987013
Cuba,CUB,"Mar 27, 2020",5.915270721634776,0.8828762271096681
Cuba,CUB,"Mar 28, 2020",7.0630098168773445,1.1477390952425686
Curacao,CUW,"Mar 13, 2020",6.0938452163315056,6.0938452163315056
Curacao,CUW,"Mar 20, 2020",18.281535648994517,12.187690432663011
Curacao,CUW,"Mar 24, 2020",36.56307129798903,18.281535648994517
Curacao,CUW,"Mar 26, 2020",36.56307129798903,0
Curacao,CUW,"Mar 27, 2020",42.656916514320535,6.0938452163315056
Curacao,CUW,"Mar 28, 2020",48.750761730652044,6.0938452163315056
Cyprus,CYP,"Mar 10, 2020",1.6565053865413908,1.6565053865413908
Cyprus,CYP,"Mar 12, 2020",4.969516159624172,3.3130107730827816
Cyprus,CYP,"Mar 14, 2020",11.595537705789736,6.626021546165563
Cyprus,CYP,"Mar 15, 2020",17.393306558684603,5.797768852894868
Cyprus,CYP,"Mar 16, 2020",24.847580798120863,7.454274239436258
Cyprus,CYP,"Mar 17, 2020",33.13010773082782,8.282526932706954
Cyprus,CYP,"Mar 18, 2020",33.13010773082782,0
Cyprus,CYP,"Mar 19, 2020",48.038656209700335,14.908548478872516
Cyprus,CYP,"Mar 20, 2020",48.038656209700335,0
Cyprus,CYP,"Mar 21, 2020",55.492930449136594,7.454274239436258
Cyprus,CYP,"Mar 22, 2020",69.57322623473841,14.080295785601821
Cyprus,CYP,"Mar 23, 2020",78.68400586071607,9.11077962597765
Cyprus,CYP,"Mar 24, 2020",96.07731241940067,17.393306558684603
Cyprus,CYP,"Mar 25, 2020",102.70333396556623,6.626021546165563
Cyprus,CYP,"Mar 26, 2020",109.32935551173179,6.626021546165563
Cyprus,CYP,"Mar 27, 2020",120.92489321752153,11.595537705789736
Cyprus,CYP,"Mar 28, 2020",134.17693630985266,13.252043092331126
Czech Republic,CZE,"Dec 31, 2019",0,0
Czech Republic,CZE,"Jan 1, 2020",0,0
Czech Republic,CZE,"Jan 2, 2020",0,0
Czech Republic,CZE,"Jan 3, 2020",0,0
Czech Republic,CZE,"Jan 4, 2020",0,0
Czech Republic,CZE,"Jan 5, 2020",0,0
Czech Republic,CZE,"Jan 6, 2020",0,0
Czech Republic,CZE,"Jan 7, 2020",0,0
Czech Republic,CZE,"Jan 8, 2020",0,0
Czech Republic,CZE,"Jan 9, 2020",0,0
Czech Republic,CZE,"Jan 10, 2020",0,0
Czech Republic,CZE,"Jan 11, 2020",0,0
Czech Republic,CZE,"Jan 12, 2020",0,0
Czech Republic,CZE,"Jan 13, 2020",0,0
Czech Republic,CZE,"Jan 14, 2020",0,0
Czech Republic,CZE,"Jan 15, 2020",0,0
Czech Republic,CZE,"Jan 16, 2020",0,0
Czech Republic,CZE,"Jan 17, 2020",0,0
Czech Republic,CZE,"Jan 18, 2020",0,0
Czech Republic,CZE,"Jan 19, 2020",0,0
Czech Republic,CZE,"Jan 20, 2020",0,0
Czech Republic,CZE,"Jan 21, 2020",0,0
Czech Republic,CZE,"Jan 22, 2020",0,0
Czech Republic,CZE,"Jan 23, 2020",0,0
Czech Republic,CZE,"Jan 24, 2020",0,0
Czech Republic,CZE,"Jan 25, 2020",0,0
Czech Republic,CZE,"Jan 26, 2020",0,0
Czech Republic,CZE,"Jan 27, 2020",0,0
Czech Republic,CZE,"Jan 28, 2020",0,0
Czech Republic,CZE,"Jan 29, 2020",0,0
Czech Republic,CZE,"Jan 30, 2020",0,0
Czech Republic,CZE,"Jan 31, 2020",0,0
Czech Republic,CZE,"Feb 1, 2020",0,0
Czech Republic,CZE,"Feb 2, 2020",0,0
Czech Republic,CZE,"Feb 3, 2020",0,0
Czech Republic,CZE,"Feb 4, 2020",0,0
Czech Republic,CZE,"Feb 5, 2020",0,0
Czech Republic,CZE,"Feb 6, 2020",0,0
Czech Republic,CZE,"Feb 7, 2020",0,0
Czech Republic,CZE,"Feb 8, 2020",0,0
Czech Republic,CZE,"Feb 9, 2020",0,0
Czech Republic,CZE,"Feb 10, 2020",0,0
Czech Republic,CZE,"Feb 11, 2020",0,0
Czech Republic,CZE,"Feb 12, 2020",0,0
Czech Republic,CZE,"Feb 13, 2020",0,0
Czech Republic,CZE,"Feb 14, 2020",0,0
Czech Republic,CZE,"Feb 15, 2020",0,0
Czech Republic,CZE,"Feb 16, 2020",0,0
Czech Republic,CZE,"Feb 17, 2020",0,0
Czech Republic,CZE,"Feb 18, 2020",0,0
Czech Republic,CZE,"Feb 19, 2020",0,0
Czech Republic,CZE,"Feb 20, 2020",0,0
Czech Republic,CZE,"Feb 21, 2020",0,0
Czech Republic,CZE,"Feb 22, 2020",0,0
Czech Republic,CZE,"Feb 23, 2020",0,0
Czech Republic,CZE,"Feb 24, 2020",0,0
Czech Republic,CZE,"Feb 25, 2020",0,0
Czech Republic,CZE,"Feb 26, 2020",0,0
Czech Republic,CZE,"Feb 27, 2020",0,0
Czech Republic,CZE,"Feb 28, 2020",0,0
Czech Republic,CZE,"Feb 29, 2020",0,0
Czech Republic,CZE,"Mar 1, 2020",0,0
Czech Republic,CZE,"Mar 2, 2020",0.2801386723780094,0.2801386723780094
Czech Republic,CZE,"Mar 3, 2020",0.4668977872966823,0.18675911491867292
Czech Republic,CZE,"Mar 4, 2020",0.4668977872966823,0
Czech Republic,CZE,"Mar 5, 2020",0.7470364596746917,0.2801386723780094
Czech Republic,CZE,"Mar 6, 2020",1.1205546895120375,0.37351822983734584
Czech Republic,CZE,"Mar 7, 2020",1.7742115917273928,0.6536569022153552
Czech Republic,CZE,"Mar 8, 2020",2.427868493942748,0.6536569022153552
Czech Republic,CZE,"Mar 9, 2020",2.9881458386987667,0.5602773447560188
Czech Republic,CZE,"Mar 10, 2020",3.7351822983734584,0.7470364596746917
Czech Republic,CZE,"Mar 11, 2020",5.882912119938197,2.147729821564739
Czech Republic,CZE,"Mar 12, 2020",8.777678401177628,2.8947662812394306
Czech Republic,CZE,"Mar 13, 2020",10.83202866528303,2.0543502641054023
Czech Republic,CZE,"Mar 14, 2020",14.00693361890047,3.17490495361744
Czech Republic,CZE,"Mar 15, 2020",19.983225296298002,5.976291677397533
Czech Republic,CZE,"Mar 16, 2020",27.827108122882265,7.843882826584263
Czech Republic,CZE,"Mar 17, 2020",32.12256776601174,4.295459643129478
Czech Republic,CZE,"Mar 18, 2020",40.52672793735203,8.404160171340282
Czech Republic,CZE,"Mar 19, 2020",48.744128993773636,8.21740105642161
Czech Republic,CZE,"Mar 20, 2020",64.80541287677951,16.06128388300587
Czech Republic,CZE,"Mar 21, 2020",84.41511994324017,19.609707066460658
Czech Republic,CZE,"Mar 22, 2020",92.91265967203978,8.497539728799618
Czech Republic,CZE,"Mar 23, 2020",108.78718444012698,15.874524768087198
Czech Republic,CZE,"Mar 24, 2020",115.41713301973986,6.629948579612889
Czech Republic,CZE,"Mar 25, 2020",130.17110309831503,14.753970078575161
Czech Republic,CZE,"Mar 26, 2020",154.4497880377425,24.27868493942748
Czech Republic,CZE,"Mar 27, 2020",192.5486474811518,38.098859443409275
Czech Republic,CZE,"Mar 28, 2020",212.8120114498278,20.263363968676014
Democratic Republic of Congo,COD,"Mar 11, 2020",0.011165523934841397,0.011165523934841397
Democratic Republic of Congo,COD,"Mar 14, 2020",0.022331047869682794,0.011165523934841397
Democratic Republic of Congo,COD,"Mar 15, 2020",0.022331047869682794,0
Democratic Republic of Congo,COD,"Mar 16, 2020",0.022331047869682794,0
Democratic Republic of Congo,COD,"Mar 17, 2020",0.03349657180452419,0.011165523934841397
Democratic Republic of Congo,COD,"Mar 18, 2020",0.03349657180452419,0
Democratic Republic of Congo,COD,"Mar 19, 2020",0.15631733508777956,0.12282076328325536
Democratic Republic of Congo,COD,"Mar 20, 2020",0.15631733508777956,0
Democratic Republic of Congo,COD,"Mar 21, 2020",0.15631733508777956,0
Democratic Republic of Congo,COD,"Mar 22, 2020",0.2568070505013521,0.10048971541357257
Democratic Republic of Congo,COD,"Mar 23, 2020",0.2903036223058763,0.03349657180452419
Democratic Republic of Congo,COD,"Mar 24, 2020",0.2903036223058763,0
Democratic Republic of Congo,COD,"Mar 25, 2020",0.5024485770678628,0.21214495476198655
Democratic Republic of Congo,COD,"Mar 26, 2020",0.5024485770678628,0
Democratic Republic of Congo,COD,"Mar 27, 2020",0.6029382924814355,0.10048971541357257
Democratic Republic of Congo,COD,"Mar 28, 2020",0.647600388220801,0.04466209573936559
Denmark,DNK,"Dec 31, 2019",0,0
Denmark,DNK,"Jan 1, 2020",0,0
Denmark,DNK,"Jan 2, 2020",0,0
Denmark,DNK,"Jan 3, 2020",0,0
Denmark,DNK,"Jan 4, 2020",0,0
Denmark,DNK,"Jan 5, 2020",0,0
Denmark,DNK,"Jan 6, 2020",0,0
Denmark,DNK,"Jan 7, 2020",0,0
Denmark,DNK,"Jan 8, 2020",0,0
Denmark,DNK,"Jan 9, 2020",0,0
Denmark,DNK,"Jan 10, 2020",0,0
Denmark,DNK,"Jan 11, 2020",0,0
Denmark,DNK,"Jan 12, 2020",0,0
Denmark,DNK,"Jan 13, 2020",0,0
Denmark,DNK,"Jan 14, 2020",0,0
Denmark,DNK,"Jan 15, 2020",0,0
Denmark,DNK,"Jan 16, 2020",0,0
Denmark,DNK,"Jan 17, 2020",0,0
Denmark,DNK,"Jan 18, 2020",0,0
Denmark,DNK,"Jan 19, 2020",0,0
Denmark,DNK,"Jan 20, 2020",0,0
Denmark,DNK,"Jan 21, 2020",0,0
Denmark,DNK,"Jan 22, 2020",0,0
Denmark,DNK,"Jan 23, 2020",0,0
Denmark,DNK,"Jan 24, 2020",0,0
Denmark,DNK,"Jan 25, 2020",0,0
Denmark,DNK,"Jan 26, 2020",0,0
Denmark,DNK,"Jan 27, 2020",0,0
Denmark,DNK,"Jan 28, 2020",0,0
Denmark,DNK,"Jan 29, 2020",0,0
Denmark,DNK,"Jan 30, 2020",0,0
Denmark,DNK,"Jan 31, 2020",0,0
Denmark,DNK,"Feb 1, 2020",0,0
Denmark,DNK,"Feb 2, 2020",0,0
Denmark,DNK,"Feb 3, 2020",0,0
Denmark,DNK,"Feb 4, 2020",0,0
Denmark,DNK,"Feb 5, 2020",0,0
Denmark,DNK,"Feb 6, 2020",0,0
Denmark,DNK,"Feb 7, 2020",0,0
Denmark,DNK,"Feb 8, 2020",0,0
Denmark,DNK,"Feb 9, 2020",0,0
Denmark,DNK,"Feb 10, 2020",0,0
Denmark,DNK,"Feb 11, 2020",0,0
Denmark,DNK,"Feb 12, 2020",0,0
Denmark,DNK,"Feb 13, 2020",0,0
Denmark,DNK,"Feb 14, 2020",0,0
Denmark,DNK,"Feb 15, 2020",0,0
Denmark,DNK,"Feb 16, 2020",0,0
Denmark,DNK,"Feb 17, 2020",0,0
Denmark,DNK,"Feb 18, 2020",0,0
Denmark,DNK,"Feb 19, 2020",0,0
Denmark,DNK,"Feb 20, 2020",0,0
Denmark,DNK,"Feb 21, 2020",0,0
Denmark,DNK,"Feb 22, 2020",0,0
Denmark,DNK,"Feb 23, 2020",0,0
Denmark,DNK,"Feb 24, 2020",0,0
Denmark,DNK,"Feb 25, 2020",0,0
Denmark,DNK,"Feb 26, 2020",0,0
Denmark,DNK,"Feb 27, 2020",0.17264588274962048,0.17264588274962048
Denmark,DNK,"Feb 28, 2020",0.17264588274962048,0
Denmark,DNK,"Feb 29, 2020",0.34529176549924095,0.17264588274962048
Denmark,DNK,"Mar 1, 2020",0.5179376482488615,0.17264588274962048
Denmark,DNK,"Mar 2, 2020",0.6905835309984819,0.17264588274962048
Denmark,DNK,"Mar 3, 2020",0.8632294137481025,0.17264588274962048
Denmark,DNK,"Mar 4, 2020",1.3811670619969638,0.5179376482488615
Denmark,DNK,"Mar 5, 2020",1.726458827496205,0.34529176549924095
Denmark,DNK,"Mar 6, 2020",3.45291765499241,1.726458827496205
Denmark,DNK,"Mar 7, 2020",3.970855303241271,0.5179376482488615
Denmark,DNK,"Mar 8, 2020",5.352022365238235,1.3811670619969638
Denmark,DNK,"Mar 9, 2020",6.560543544485578,1.2085211792473434
Denmark,DNK,"Mar 10, 2020",19.508984750707114,12.948441206221537
Denmark,DNK,"Mar 11, 2020",45.57851304589981,26.069528295192693
Denmark,DNK,"Mar 12, 2020",89.08527549880417,43.50676245290436
Denmark,DNK,"Mar 13, 2020",116.70861673874344,27.62334123993928
Denmark,DNK,"Mar 14, 2020",138.80728973069486,22.09867299195142
Denmark,DNK,"Mar 15, 2020",142.77814503393614,3.970855303241271
Denmark,DNK,"Mar 16, 2020",151.06514740591794,8.287002371981783
Denmark,DNK,"Mar 17, 2020",160.9059627226463,9.840815316728367
Denmark,DNK,"Mar 18, 2020",176.78938393561137,15.883421212965084
Denmark,DNK,"Mar 19, 2020",192.50015926582685,15.710775330215464
Denmark,DNK,"Mar 20, 2020",198.71541104481318,6.215251778986338
Denmark,DNK,"Mar 21, 2020",216.6705828507737,17.955171805960532
Denmark,DNK,"Mar 22, 2020",228.92844052599676,12.257857675223054
Denmark,DNK,"Mar 23, 2020",240.84100643572057,11.912565909723813
Denmark,DNK,"Mar 24, 2020",252.0629888144459,11.221982378725333
Denmark,DNK,"Mar 25, 2020",274.6795994546462,22.616610640200285
Denmark,DNK,"Mar 26, 2020",297.6415018603457,22.961902405699526
Denmark,DNK,"Mar 27, 2020",324.05632192103764,26.414820060691934
Denmark,DNK,"Mar 28, 2020",353.2334761057235,29.17715418468586
Djibouti,DJI,"Mar 19, 2020",1.0121437001139673,1.0121437001139673
Djibouti,DJI,"Mar 20, 2020",1.0121437001139673,0
Djibouti,DJI,"Mar 21, 2020",1.0121437001139673,0
Djibouti,DJI,"Mar 22, 2020",1.0121437001139673,0
Djibouti,DJI,"Mar 23, 2020",1.0121437001139673,0
Djibouti,DJI,"Mar 24, 2020",3.036431100341902,2.0242874002279345
Djibouti,DJI,"Mar 25, 2020",3.036431100341902,0
Djibouti,DJI,"Mar 26, 2020",12.145724401367607,9.109293301025707
Djibouti,DJI,"Mar 27, 2020",12.145724401367607,0
Djibouti,DJI,"Mar 28, 2020",13.157868101481576,1.0121437001139673
Dominica,DMA,"Mar 23, 2020",13.89062521704102,13.89062521704102
Dominica,DMA,"Mar 24, 2020",13.89062521704102,0
Dominica,DMA,"Mar 25, 2020",27.78125043408204,13.89062521704102
Dominica,DMA,"Mar 26, 2020",97.23437651928714,69.4531260852051
Dominica,DMA,"Mar 27, 2020",152.79687738745122,55.56250086816408
Dominica,DMA,"Mar 28, 2020",152.79687738745122,0
Dominican Republic,DOM,"Dec 31, 2019",0,0
Dominican Republic,DOM,"Jan 1, 2020",0,0
Dominican Republic,DOM,"Jan 2, 2020",0,0
Dominican Republic,DOM,"Jan 3, 2020",0,0
Dominican Republic,DOM,"Jan 4, 2020",0,0
Dominican Republic,DOM,"Jan 5, 2020",0,0
Dominican Republic,DOM,"Jan 6, 2020",0,0
Dominican Republic,DOM,"Jan 7, 2020",0,0
Dominican Republic,DOM,"Jan 8, 2020",0,0
Dominican Republic,DOM,"Jan 9, 2020",0,0
Dominican Republic,DOM,"Jan 10, 2020",0,0
Dominican Republic,DOM,"Jan 11, 2020",0,0
Dominican Republic,DOM,"Jan 12, 2020",0,0
Dominican Republic,DOM,"Jan 13, 2020",0,0
Dominican Republic,DOM,"Jan 14, 2020",0,0
Dominican Republic,DOM,"Jan 15, 2020",0,0
Dominican Republic,DOM,"Jan 16, 2020",0,0
Dominican Republic,DOM,"Jan 17, 2020",0,0
Dominican Republic,DOM,"Jan 18, 2020",0,0
Dominican Republic,DOM,"Jan 19, 2020",0,0
Dominican Republic,DOM,"Jan 20, 2020",0,0
Dominican Republic,DOM,"Jan 21, 2020",0,0
Dominican Republic,DOM,"Jan 22, 2020",0,0
Dominican Republic,DOM,"Jan 23, 2020",0,0
Dominican Republic,DOM,"Jan 24, 2020",0,0
Dominican Republic,DOM,"Jan 25, 2020",0,0
Dominican Republic,DOM,"Jan 26, 2020",0,0
Dominican Republic,DOM,"Jan 27, 2020",0,0
Dominican Republic,DOM,"Jan 28, 2020",0,0
Dominican Republic,DOM,"Jan 29, 2020",0,0
Dominican Republic,DOM,"Jan 30, 2020",0,0
Dominican Republic,DOM,"Jan 31, 2020",0,0
Dominican Republic,DOM,"Feb 1, 2020",0,0
Dominican Republic,DOM,"Feb 2, 2020",0,0
Dominican Republic,DOM,"Feb 3, 2020",0,0
Dominican Republic,DOM,"Feb 4, 2020",0,0
Dominican Republic,DOM,"Feb 5, 2020",0,0
Dominican Republic,DOM,"Feb 6, 2020",0,0
Dominican Republic,DOM,"Feb 7, 2020",0,0
Dominican Republic,DOM,"Feb 8, 2020",0,0
Dominican Republic,DOM,"Feb 9, 2020",0,0
Dominican Republic,DOM,"Feb 10, 2020",0,0
Dominican Republic,DOM,"Feb 11, 2020",0,0
Dominican Republic,DOM,"Feb 12, 2020",0,0
Dominican Republic,DOM,"Feb 13, 2020",0,0
Dominican Republic,DOM,"Feb 14, 2020",0,0
Dominican Republic,DOM,"Feb 15, 2020",0,0
Dominican Republic,DOM,"Feb 16, 2020",0,0
Dominican Republic,DOM,"Feb 17, 2020",0,0
Dominican Republic,DOM,"Feb 18, 2020",0,0
Dominican Republic,DOM,"Feb 19, 2020",0,0
Dominican Republic,DOM,"Feb 20, 2020",0,0
Dominican Republic,DOM,"Feb 21, 2020",0,0
Dominican Republic,DOM,"Feb 22, 2020",0,0
Dominican Republic,DOM,"Feb 23, 2020",0,0
Dominican Republic,DOM,"Feb 24, 2020",0,0
Dominican Republic,DOM,"Feb 25, 2020",0,0
Dominican Republic,DOM,"Feb 26, 2020",0,0
Dominican Republic,DOM,"Feb 27, 2020",0,0
Dominican Republic,DOM,"Feb 28, 2020",0,0
Dominican Republic,DOM,"Feb 29, 2020",0,0
Dominican Republic,DOM,"Mar 1, 2020",0,0
Dominican Republic,DOM,"Mar 2, 2020",0.09218370664047175,0.09218370664047175
Dominican Republic,DOM,"Mar 7, 2020",0.1843674132809435,0.09218370664047175
Dominican Republic,DOM,"Mar 10, 2020",0.46091853320235876,0.27655111992141523
Dominican Republic,DOM,"Mar 14, 2020",1.0140207730451891,0.5531022398428305
Dominican Republic,DOM,"Mar 15, 2020",1.0140207730451891,0
Dominican Republic,DOM,"Mar 16, 2020",1.0140207730451891,0
Dominican Republic,DOM,"Mar 17, 2020",1.0140207730451891,0
Dominican Republic,DOM,"Mar 18, 2020",1.0140207730451891,0
Dominican Republic,DOM,"Mar 19, 2020",1.9358578394499066,0.9218370664047175
Dominican Republic,DOM,"Mar 20, 2020",1.9358578394499066,0
Dominican Republic,DOM,"Mar 21, 2020",3.134246025776039,1.1983881863261328
Dominican Republic,DOM,"Mar 22, 2020",10.324575143732835,7.1903291179567965
Dominican Republic,DOM,"Mar 23, 2020",18.62110874137529,8.296533597642457
